amplitude_values,angular_frequency_values,time_values,output_values
32,3,3.14159265358979,1.17566092718146e-14
32,4,3.14159265358979,-1.56754790290861e-14
32,5,3.14159265358979,1.95943487863577e-14
32,6,3.14159265358979,-2.35132185436292e-14
32,7,3.14159265358979,2.74320883009007e-14
32,8,3.14159265358979,-3.13509580581722e-14
32,9,3.14159265358979,3.52698278154438e-14
32,10,3.14159265358979,-3.91886975727153e-14
33,1,3.14159265358979,4.04133443718627e-15
33,2,3.14159265358979,-8.08266887437253e-15
33,3,3.14159265358979,1.21240033115588e-14
33,4,3.14159265358979,-1.61653377487451e-14
33,5,3.14159265358979,2.02066721859313e-14
33,6,3.14159265358979,-2.42480066231176e-14
33,7,3.14159265358979,2.82893410603039e-14
33,8,3.14159265358979,-3.23306754974901e-14
33,9,3.14159265358979,3.63720099346764e-14
33,10,3.14159265358979,-4.04133443718627e-14
34,1,3.14159265358979,4.163799117101e-15
34,2,3.14159265358979,-8.327598234202e-15
34,3,3.14159265358979,1.2491397351303e-14
34,4,3.14159265358979,-1.6655196468404e-14
34,5,3.14159265358979,2.0818995585505e-14
34,6,3.14159265358979,-2.4982794702606e-14
34,7,3.14159265358979,2.9146593819707e-14
34,8,3.14159265358979,-3.3310392936808e-14
34,9,3.14159265358979,3.7474192053909e-14
34,10,3.14159265358979,-4.163799117101e-14
35,1,3.14159265358979,4.28626379701574e-15
35,2,3.14159265358979,-8.57252759403147e-15
35,3,3.14159265358979,1.28587913910472e-14
35,4,3.14159265358979,-1.71450551880629e-14
35,5,3.14159265358979,2.14313189850787e-14
35,6,3.14159265358979,-2.57175827820944e-14
35,7,3.14159265358979,3.00038465791102e-14
35,8,3.14159265358979,-3.42901103761259e-14
35,9,3.14159265358979,3.85763741731416e-14
35,10,3.14159265358979,-4.28626379701574e-14
36,1,3.14159265358979,4.40872847693047e-15
36,2,3.14159265358979,-8.81745695386094e-15
36,3,3.14159265358979,1.32261854307914e-14
36,4,3.14159265358979,-1.76349139077219e-14
36,5,3.14159265358979,2.20436423846524e-14
36,6,3.14159265358979,-2.64523708615828e-14
36,7,3.14159265358979,3.08610993385133e-14
36,8,3.14159265358979,-3.52698278154438e-14
36,9,3.14159265358979,3.96785562923742e-14
36,10,3.14159265358979,-4.40872847693047e-14
37,1,3.14159265358979,4.53119315684521e-15
37,2,3.14159265358979,-9.06238631369041e-15
37,3,3.14159265358979,1.35935794705356e-14
37,4,3.14159265358979,-1.81247726273808e-14
37,5,3.14159265358979,2.2655965784226e-14
37,6,3.14159265358979,-2.71871589410712e-14
37,7,3.14159265358979,3.17183520979164e-14
37,8,3.14159265358979,-3.62495452547617e-14
37,9,3.14159265358979,4.07807384116069e-14
37,10,3.14159265358979,-4.53119315684521e-14
38,1,3.14159265358979,4.65365783675994e-15
38,2,3.14159265358979,-9.30731567351988e-15
38,3,3.14159265358979,1.39609735102798e-14
38,4,3.14159265358979,-1.86146313470398e-14
38,5,3.14159265358979,2.32682891837997e-14
38,6,3.14159265358979,-2.79219470205597e-14
38,7,3.14159265358979,3.25756048573196e-14
38,8,3.14159265358979,-3.72292626940795e-14
38,9,3.14159265358979,4.18829205308395e-14
38,10,3.14159265358979,-4.65365783675994e-14
39,1,3.14159265358979,4.77612251667468e-15
39,2,3.14159265358979,-9.55224503334936e-15
39,3,3.14159265358979,1.4328367550024e-14
39,4,3.14159265358979,-1.91044900666987e-14
39,5,3.14159265358979,2.38806125833734e-14
39,6,3.14159265358979,-2.86567351000481e-14
39,7,3.14159265358979,3.34328576167227e-14
39,8,3.14159265358979,-3.82089801333974e-14
39,9,3.14159265358979,4.29851026500721e-14
39,10,3.14159265358979,-4.77612251667468e-14
40,1,3.14159265358979,4.89858719658941e-15
40,2,3.14159265358979,-9.79717439317883e-15
40,3,3.14159265358979,1.46957615897682e-14
40,4,3.14159265358979,-1.95943487863577e-14
40,5,3.14159265358979,2.44929359829471e-14
40,6,3.14159265358979,-2.93915231795365e-14
40,7,3.14159265358979,3.42901103761259e-14
40,8,3.14159265358979,-3.91886975727153e-14
40,9,3.14159265358979,4.40872847693047e-14
40,10,3.14159265358979,-4.89858719658941e-14
41,1,3.14159265358979,5.02105187650415e-15
41,2,3.14159265358979,-1.00421037530083e-14
41,3,3.14159265358979,1.50631556295124e-14
41,4,3.14159265358979,-2.00842075060166e-14
41,5,3.14159265358979,2.51052593825207e-14
41,6,3.14159265358979,-3.01263112590249e-14
41,7,3.14159265358979,3.5147363135529e-14
41,8,3.14159265358979,-4.01684150120332e-14
41,9,3.14159265358979,4.51894668885373e-14
41,10,3.14159265358979,-5.02105187650415e-14
42,1,3.14159265358979,5.14351655641888e-15
42,2,3.14159265358979,-1.02870331128378e-14
42,3,3.14159265358979,1.54305496692567e-14
42,4,3.14159265358979,-2.05740662256755e-14
42,5,3.14159265358979,2.57175827820944e-14
42,6,3.14159265358979,-3.08610993385133e-14
42,7,3.14159265358979,3.60046158949322e-14
42,8,3.14159265358979,-4.11481324513511e-14
42,9,3.14159265358979,4.62916490077699e-14
42,10,3.14159265358979,-5.14351655641888e-14
43,1,3.14159265358979,5.26598123633362e-15
43,2,3.14159265358979,-1.05319624726672e-14
43,3,3.14159265358979,1.57979437090009e-14
43,4,3.14159265358979,-2.10639249453345e-14
43,5,3.14159265358979,2.63299061816681e-14
43,6,3.14159265358979,-3.15958874180017e-14
43,7,3.14159265358979,3.68618686543353e-14
43,8,3.14159265358979,-4.21278498906689e-14
43,9,3.14159265358979,4.73938311270026e-14
43,10,3.14159265358979,-5.26598123633362e-14
44,1,3.14159265358979,5.38844591624835e-15
44,2,3.14159265358979,-1.07768918324967e-14
44,3,3.14159265358979,1.61653377487451e-14
44,4,3.14159265358979,-2.15537836649934e-14
44,5,3.14159265358979,2.69422295812418e-14
44,6,3.14159265358979,-3.23306754974901e-14
44,7,3.14159265358979,3.77191214137385e-14
44,8,3.14159265358979,-4.31075673299868e-14
44,9,3.14159265358979,4.84960132462352e-14
44,10,3.14159265358979,-5.38844591624835e-14
45,1,3.14159265358979,5.51091059616309e-15
45,2,3.14159265358979,-1.10218211923262e-14
45,3,3.14159265358979,1.65327317884893e-14
45,4,3.14159265358979,-2.20436423846524e-14
45,5,3.14159265358979,2.75545529808154e-14
45,6,3.14159265358979,-3.30654635769785e-14
45,7,3.14159265358979,3.85763741731416e-14
45,8,3.14159265358979,-4.40872847693047e-14
45,9,3.14159265358979,4.95981953654678e-14
45,10,3.14159265358979,-5.51091059616309e-14
46,1,3.14159265358979,5.63337527607782e-15
46,2,3.14159265358979,-1.12667505521556e-14
46,3,3.14159265358979,1.69001258282335e-14
46,4,3.14159265358979,-2.25335011043113e-14
46,5,3.14159265358979,2.81668763803891e-14
46,6,3.14159265358979,-3.38002516564669e-14
46,7,3.14159265358979,3.94336269325448e-14
46,8,3.14159265358979,-4.50670022086226e-14
46,9,3.14159265358979,5.07003774847004e-14
46,10,3.14159265358979,-5.63337527607783e-14
47,1,3.14159265358979,5.75583995599256e-15
47,2,3.14159265358979,-1.15116799119851e-14
47,3,3.14159265358979,1.72675198679777e-14
47,4,3.14159265358979,-2.30233598239702e-14
47,5,3.14159265358979,2.87791997799628e-14
47,6,3.14159265358979,-3.45350397359554e-14
47,7,3.14159265358979,4.02908796919479e-14
47,8,3.14159265358979,-4.60467196479405e-14
47,9,3.14159265358979,5.1802559603933e-14
47,10,3.14159265358979,-5.75583995599256e-14
48,1,3.14159265358979,5.8783046359073e-15
48,2,3.14159265358979,-1.17566092718146e-14
48,3,3.14159265358979,1.76349139077219e-14
48,4,3.14159265358979,-2.35132185436292e-14
48,5,3.14159265358979,2.93915231795365e-14
48,6,3.14159265358979,-3.52698278154438e-14
48,7,3.14159265358979,4.11481324513511e-14
48,8,3.14159265358979,-4.70264370872584e-14
48,9,3.14159265358979,5.29047417231657e-14
48,10,3.14159265358979,-5.8783046359073e-14
49,1,3.14159265358979,6.00076931582203e-15
49,2,3.14159265358979,-1.20015386316441e-14
49,3,3.14159265358979,1.80023079474661e-14
49,4,3.14159265358979,-2.40030772632881e-14
49,5,3.14159265358979,3.00038465791102e-14
49,6,3.14159265358979,-3.60046158949322e-14
49,7,3.14159265358979,4.20053852107542e-14
49,8,3.14159265358979,-4.80061545265762e-14
49,9,3.14159265358979,5.40069238423983e-14
49,10,3.14159265358979,-6.00076931582203e-14
50,1,3.14159265358979,6.12323399573677e-15
50,2,3.14159265358979,-1.22464679914735e-14
50,3,3.14159265358979,1.83697019872103e-14
50,4,3.14159265358979,-2.44929359829471e-14
50,5,3.14159265358979,3.06161699786838e-14
50,6,3.14159265358979,-3.67394039744206e-14
50,7,3.14159265358979,4.28626379701574e-14
50,8,3.14159265358979,-4.89858719658941e-14
50,9,3.14159265358979,5.51091059616309e-14
50,10,3.14159265358979,-6.12323399573677e-14
51,1,3.14159265358979,6.2456986756515e-15
51,2,3.14159265358979,-1.2491397351303e-14
51,3,3.14159265358979,1.87370960269545e-14
51,4,3.14159265358979,-2.4982794702606e-14
51,5,3.14159265358979,3.12284933782575e-14
51,6,3.14159265358979,-3.7474192053909e-14
51,7,3.14159265358979,4.37198907295605e-14
51,8,3.14159265358979,-4.9965589405212e-14
51,9,3.14159265358979,5.62112880808635e-14
51,10,3.14159265358979,-6.2456986756515e-14
52,1,3.14159265358979,6.36816335556624e-15
52,2,3.14159265358979,-1.27363267111325e-14
52,3,3.14159265358979,1.91044900666987e-14
52,4,3.14159265358979,-2.54726534222649e-14
52,5,3.14159265358979,3.18408167778312e-14
52,6,3.14159265358979,-3.82089801333974e-14
52,7,3.14159265358979,4.45771434889637e-14
52,8,3.14159265358979,-5.09453068445299e-14
52,9,3.14159265358979,5.73134702000961e-14
52,10,3.14159265358979,-6.36816335556624e-14
53,1,3.14159265358979,6.49062803548097e-15
53,2,3.14159265358979,-1.29812560709619e-14
53,3,3.14159265358979,1.94718841064429e-14
53,4,3.14159265358979,-2.59625121419239e-14
53,5,3.14159265358979,3.24531401774049e-14
53,6,3.14159265358979,-3.89437682128858e-14
53,7,3.14159265358979,4.54343962483668e-14
53,8,3.14159265358979,-5.19250242838478e-14
53,9,3.14159265358979,5.84156523193288e-14
53,10,3.14159265358979,-6.49062803548097e-14
54,1,3.14159265358979,6.61309271539571e-15
54,2,3.14159265358979,-1.32261854307914e-14
54,3,3.14159265358979,1.98392781461871e-14
54,4,3.14159265358979,-2.64523708615828e-14
54,5,3.14159265358979,3.30654635769785e-14
54,6,3.14159265358979,-3.96785562923742e-14
54,7,3.14159265358979,4.62916490077699e-14
54,8,3.14159265358979,-5.29047417231657e-14
54,9,3.14159265358979,5.95178344385614e-14
54,10,3.14159265358979,-6.61309271539571e-14
55,1,3.14159265358979,6.73555739531044e-15
55,2,3.14159265358979,-1.34711147906209e-14
55,3,3.14159265358979,2.02066721859313e-14
55,4,3.14159265358979,-2.69422295812418e-14
55,5,3.14159265358979,3.36777869765522e-14
55,6,3.14159265358979,-4.04133443718627e-14
55,7,3.14159265358979,4.71489017671731e-14
55,8,3.14159265358979,-5.38844591624835e-14
55,9,3.14159265358979,6.0620016557794e-14
55,10,3.14159265358979,-6.73555739531044e-14
56,1,3.14159265358979,6.85802207522518e-15
56,2,3.14159265358979,-1.37160441504504e-14
56,3,3.14159265358979,2.05740662256755e-14
56,4,3.14159265358979,-2.74320883009007e-14
56,5,3.14159265358979,3.42901103761259e-14
56,6,3.14159265358979,-4.11481324513511e-14
56,7,3.14159265358979,4.80061545265762e-14
56,8,3.14159265358979,-5.48641766018014e-14
56,9,3.14159265358979,6.17221986770266e-14
56,10,3.14159265358979,-6.85802207522518e-14
57,1,3.14159265358979,6.98048675513991e-15
57,2,3.14159265358979,-1.39609735102798e-14
57,3,3.14159265358979,2.09414602654197e-14
57,4,3.14159265358979,-2.79219470205597e-14
57,5,3.14159265358979,3.49024337756996e-14
57,6,3.14159265358979,-4.18829205308395e-14
57,7,3.14159265358979,4.88634072859794e-14
57,8,3.14159265358979,-5.58438940411193e-14
57,9,3.14159265358979,6.28243807962592e-14
57,10,3.14159265358979,-6.98048675513991e-14
58,1,3.14159265358979,7.10295143505465e-15
58,2,3.14159265358979,-1.42059028701093e-14
58,3,3.14159265358979,2.13088543051639e-14
58,4,3.14159265358979,-2.84118057402186e-14
58,5,3.14159265358979,3.55147571752732e-14
58,6,3.14159265358979,-4.26177086103279e-14
58,7,3.14159265358979,4.97206600453825e-14
58,8,3.14159265358979,-5.68236114804372e-14
58,9,3.14159265358979,6.39265629154918e-14
58,10,3.14159265358979,-7.10295143505465e-14
59,1,3.14159265358979,7.22541611496938e-15
59,2,3.14159265358979,-1.44508322299388e-14
59,3,3.14159265358979,2.16762483449081e-14
59,4,3.14159265358979,-2.89016644598775e-14
59,5,3.14159265358979,3.61270805748469e-14
59,6,3.14159265358979,-4.33524966898163e-14
59,7,3.14159265358979,5.05779128047857e-14
59,8,3.14159265358979,-5.78033289197551e-14
59,9,3.14159265358979,6.50287450347245e-14
59,10,3.14159265358979,-7.22541611496938e-14
60,1,3.14159265358979,7.34788079488412e-15
60,2,3.14159265358979,-1.46957615897682e-14
60,3,3.14159265358979,2.20436423846524e-14
